ID,WHOID,WHATId,SUBJECT,ACTIVITYDATE,STATUS,PRIORITY,ISHIGHPRIORITY,OWNERID,DESCRIPTION,ISDELETED,ACCOUNTID,ISCLOSED,CREATEDDATE,LASTMODIFIEDDATE,LASTMODIFIEDBYID,SYSTEMMODSTAMP,ISARCHIVED,CALLDURATIONINSECONDS,CALLTYPE,CALLDISPOSITION,CALLOBJECT,REMINDERDATETIME,ISREMINDERSET,RECURRENCEACTIVITYID,ISRECURRENCE,RECURRENCESTARTDATEONLY,RECURRENCEENDDATEONLY,RECURRENCETIMEZONESIDKEY,RECURRENCETYPE,RECURRENCEINTERVAL,RECURRENCEDAYOFWEEKMASK,RECURRENCEDAYOFMONTH,RECURRENCEINSTANCE,RECURRENCEMONTHOFYEAR,RECURRENCEREGENERATEDTYPE,TASKSUBTYPE,DISPOSITION__C,INCONTACT_CONTACT_ID__C,SKILL_NAME__C,TEAM_NAME__C,ANI__C,AGENT_NAME__C,CALLBACK_TIME__C,CALL_DIRECTION__C,CALL_DURATION_IN_SECONDS__C,CALL_START_DATE_AND_TIME__C,CALL_END_DATE_AND_TIME__C,COMMITMENT_AMOUNT__C,CUSTOM_VALUE_1__C,CUSTOM_VALUE_2__C,DNIS__C,SECONDARY_DISPOSITION__C,TAGS__C
,,500R0000009v8NIIAY,Product Inquiry,,Completed,Low,,0054P00000Av1QGQAZ,pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus,,0014P0000278mPMQAY,TRUE,2019-10-01T23:18:09.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,17839506645,Router Issues,Cable TV Support,374-609-8033,Peter Parker,,Inbound,1009,2019-10-01T23:18:09Z,,,WorkItem,,667-745-3148,Legal,Known Issue
,,500R0000009v8NJIAY,General Inquiry,,Completed,Low,,0054P00000Av1QkQAJ,nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere,,0014P0000278mPMQAY,TRUE,2019-10-13T17:44:44.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,18839237073,Cable TV Issues,Sales,916-508-3990,Charles Xavier,,Outbound,1219,2019-10-13T17:44:44Z,,,Chat,,888-899-1592,Support,Known Issue
,,500R0000009v8NKIAY,Product Support,,Completed,Low,,0054P00000Av1QkQAJ,cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros,,0014P0000278mVxQAI,TRUE,2019-02-10T03:54:30.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,18698884649,Cable TV Issues,Cable TV Support,770-997-1121,Charles Xavier,,Outbound,976,2019-02-10T03:54:30Z,,,Chat,,999-726-9894,Product Management,Spring Campaign
,,500R0000009v8NLIAY,Known Issue,,Completed,High,,0054P00000Av1QGQAZ,ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi,,0014P0000278mN9QAI,TRUE,2019-01-28T05:11:46.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,12786847765,Broadband Sales,Sales,639-297-6730,Tony Stark,,Inbound,360,2019-01-28T05:11:46Z,,,Call,,939-335-4029,Support,Hot Lead
,,500R0000009v8NMIAY,Product Support,,Completed,High,,0054P00000Av1QLQAZ,libero nam dui proin leo odio porttitor id consequat in,,0014P0000278mPMQAY,TRUE,2019-04-05T09:11:02.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,18610712356,Broadband Sales,Cable TV Support,681-876-8356,Steve Rogers,,Outbound,2417,2019-04-05T09:11:02Z,,,WorkItem,,424-533-9054,Support,Known Issue
,,500R0000009v8NNIAY,Product Problem,,Completed,Medium,,0054P00000Av1QkQAJ,ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel,,0014P0000278mJGQAY,TRUE,2019-03-25T04:06:47.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,16716394496,Router Issues,Auto Agent,611-779-8596,Steve Rogers,,Outbound,2012,2019-03-25T04:06:47Z,,,WorkItem,,916-816-2184,Legal,Hot Lead
,,500R0000009v8NOIAY,Product Inquiry,,Completed,High,,0054P00000Av1R4QAJ,morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate,,0014P0000278mS9QAI,TRUE,2019-02-17T05:26:04.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,14983753909,Router Issues,Auto Agent,619-258-9767,Charles Xavier,,Outbound,588,2019-02-17T05:26:04Z,,,Call,,994-443-8866,Sales,Fall Campaign
,,500R0000009v8NPIAY,General Inquiry,,Completed,Low,,0054P00000Av1QGQAZ,justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas,,0014P0000278mPMQAY,TRUE,2019-03-24T00:31:02.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,17842357888,Router Issues,Sales,885-639-6188,Steve Rogers,,Outbound,1571,2019-03-24T00:31:02Z,,,Chat,,718-340-1910,Engineering,Spring Campaign
,,500R0000009v8NQIAY,Product Support,,Completed,Low,,0054P00000Av1QuQAJ,tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat,,0014P0000278mS9QAI,TRUE,2019-03-30T16:11:56.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,19128175510,Chimerical Auto Inbound,Cable TV Support,540-272-1863,Wade Wilson,,Outbound,216,2019-03-30T16:11:56Z,,,Call,,726-850-5857,Legal,Upgrade
,,500R0000009v8NRIAY,Product Inquiry,,Completed,High,,0054P00000Av1QfQAJ,varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices,,0014P0000278mVxQAI,TRUE,2019-07-30T10:30:52.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,17484902707,Chimerical Auto Outbound,Router Support,432-561-0869,Steve Rogers,,Inbound,539,2019-07-30T10:30:52Z,,,Chat,,332-253-6116,Research and Development,Fall Campaign
,,500R0000009v8NSIAY,Product Inquiry,,Completed,High,,0054P00000Av1QaQAJ,mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida,,0014P0000278mVxQAI,TRUE,2019-10-26T11:27:09.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,17430398983,Chimerical Auto Inbound,Auto Agent,693-342-5781,Charles Xavier,,Inbound,461,2019-10-26T11:27:09Z,,,Chat,,307-112-3211,Product Management,New Product
,,500R0000009v8NTIAY,Product Problem,,Completed,Medium,,0054P00000Av1QLQAZ,proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem,,0014P0000278mQ6QAI,TRUE,2019-10-17T18:37:50.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,16861642898,Broadband Sales,Sales,719-219-3290,Luke Cage,,Inbound,2276,2019-10-17T18:37:50Z,,,Call,,391-970-5692,Marketing,Known Issue
,,500R0000009v8NUIAY,Product Inquiry,,Completed,Medium,,0054P00000Av1QGQAZ,quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien,,0014P0000278mQ6QAI,TRUE,2019-04-08T20:31:45.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,19781473932,Broadband Sales,Cable TV Support,656-332-7030,Peter Parker,,Inbound,2577,2019-04-08T20:31:45Z,,,Call,,392-118-4271,Services,Known Issue
,,500R0000009v8NVIAY,Known Issue,,Completed,Low,,0054P00000Av1R4QAJ,sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis,,0014P0000278mS9QAI,TRUE,2019-07-25T06:50:19.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,14484457451,Chimerical Auto Inbound,Sales,853-185-6161,Bruce Banner,,Inbound,2557,2019-07-25T06:50:19Z,,,Chat,,212-970-8869,Sales,Hot Lead
,,500R0000009v8NWIAY,Known Issue,,Completed,Medium,,0054P00000Av1QaQAJ,curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus,,0014P0000278mVxQAI,TRUE,2019-07-08T18:45:40.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,18472626169,Chimerical Auto Workitem,Auto Agent,745-587-6252,Clint Barton,,Outbound,2258,2019-07-08T18:45:40Z,,,Email,,284-478-8907,Support,Fall Campaign
,,500R0000009v8NXIAY,Product Support,,Completed,High,,0054P00000Av1QGQAZ,ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra,,0014P0000278mQ6QAI,TRUE,2019-08-07T04:24:50.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,19085608447,Chimerical Auto Outbound,Cable TV Support,551-409-9208,Tony Stark,,Outbound,478,2019-08-07T04:24:50Z,,,Call,,883-214-4286,Training,Fall Campaign
,,500R0000009v8NYIAY,Product Problem,,Completed,High,,0054P00000Av1QzQAJ,nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis,,0014P0000278mJGQAY,TRUE,2019-08-28T05:02:39.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,14583659469,Chimerical Auto Inbound,Sales,537-995-5912,Luke Cage,,Inbound,414,2019-08-28T05:02:39Z,,,Chat,,905-387-7717,Sales,New Product
,,500R0000009v8NZIAY,Product Support,,Completed,High,,0054P00000Av1QGQAZ,tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in,,0014P0000278mJGQAY,TRUE,2019-01-19T17:49:34.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,19135281035,Chimerical Auto Outbound,Router Support,396-612-0118,Bruce Banner,,Outbound,1402,2019-01-19T17:49:34Z,,,Email,,453-823-6457,Legal,Known Issue
,,500R0000009v8NaIAI,Known Issue,,Completed,High,,0054P00000Av1QfQAJ,quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor,,0014P0000278mPMQAY,TRUE,2019-09-22T17:06:32.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,15067733567,Chimerical Auto Workitem,Sales,533-689-9134,Charles Xavier,,Inbound,1027,2019-09-22T17:06:32Z,,,Call,,215-186-3519,Marketing,Spring Campaign
,,500R0000009v8NbIAI,Product Support,,Completed,High,,0054P00000Av1PrQAJ,leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus,,0014P0000278mVxQAI,TRUE,2019-01-13T20:39:47.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,13221590589,Broadband Sales,Sales,274-177-2316,Justin Case,,Inbound,2700,2019-01-13T20:39:47Z,,,Chat,,964-299-4473,Services,Spring Campaign
,,500R0000009v8NcIAI,Product Support,,Completed,High,,0054P00000Av1QGQAZ,est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis,,0014P0000278mS9QAI,TRUE,2019-05-08T13:12:42.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,16344936947,Chimerical Auto Workitem,Cable TV Support,628-408-7859,Wade Wilson,,Outbound,1198,2019-05-08T13:12:42Z,,,Email,,829-846-2149,Engineering,Upgrade
,,500R0000009v8NdIAI,Product Inquiry,,Completed,Low,,0054P00000Av1PrQAJ,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est,,0014P0000278mN9QAI,TRUE,2019-06-06T06:51:49.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,15196565618,Chimerical Auto Outbound,Cable TV Support,971-746-6748,Steve Rogers,,Inbound,1007,2019-06-06T06:51:49Z,,,Chat,,832-233-8397,Human Resources,Known Issue
,,500R0000009v8NeIAI,Product Inquiry,,Completed,Medium,,0054P00000Av1QLQAZ,mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus,,0014P0000278mVxQAI,TRUE,2018-10-31T11:05:14.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,17756453274,Chimerical Auto Inbound,Router Support,619-200-8246,Clint Barton,,Outbound,2800,2018-10-31T11:05:14Z,,,WorkItem,,567-907-6033,Business Development,Fall Campaign
,,500R0000009v8NfIAI,Product Problem,,Completed,Medium,,0054P00000Av1QkQAJ,quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio,,0014P0000278mQ6QAI,TRUE,2019-03-04T19:44:43.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,18654975932,Chimerical Auto Outbound,Auto Agent,772-743-9152,Justin Case,,Outbound,58,2019-03-04T19:44:43Z,,,WorkItem,,545-398-6432,Business Development,Fall Campaign
,,500R0000009v8NgIAI,Product Support,,Completed,Low,,0054P00000Av1QkQAJ,nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper,,0014P0000278mQ6QAI,TRUE,2019-07-23T23:52:59.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,14363013249,Broadband Sales,Sales,517-730-7880,Peter Parker,,Inbound,1962,2019-07-23T23:52:59Z,,,Email,,615-165-8434,Human Resources,Upgrade
,,500R0000009v8NhIAI,Product Support,,Completed,High,,0054P00000Av1QaQAJ,iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec,,0014P0000278mVxQAI,TRUE,2019-05-21T17:34:25.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,13503305978,Router Issues,Sales,166-736-3813,Wade Wilson,,Outbound,1129,2019-05-21T17:34:25Z,,,Call,,725-553-4710,Business Development,Hot Lead
,,500R0000009v8NiIAI,Known Issue,,Completed,Medium,,0054P00000Av1PrQAJ,in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum,,0014P0000278mS9QAI,TRUE,2018-11-27T20:35:52.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,17270756904,Chimerical Auto Workitem,Sales,730-457-5206,Peter Parker,,Outbound,1348,2018-11-27T20:35:52Z,,,WorkItem,,453-302-8019,Research and Development,Fall Campaign
,,500R0000009v8NjIAI,Product Support,,Completed,High,,0054P00000Av1QkQAJ,elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in,,0014P0000278mJGQAY,TRUE,2019-01-17T10:53:09.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,14130446470,Cable TV Issues,Auto Agent,898-540-8117,Peter Parker,,Inbound,599,2019-01-17T10:53:09Z,,,Call,,203-827-0070,Engineering,Upgrade
,,500R0000009v8NkIAI,General Inquiry,,Completed,Low,,0054P00000Av1QLQAZ,non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis,,0014P0000278mVxQAI,TRUE,2018-11-23T10:09:05.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,14330626417,Router Issues,Cable TV Support,640-644-4685,Tony Stark,,Inbound,2757,2018-11-23T10:09:05Z,,,Call,,415-191-1138,Sales,Spring Campaign
,,500R0000009v8NlIAI,Known Issue,,Completed,Low,,0054P00000Av1QLQAZ,sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum,,0014P0000278mS9QAI,TRUE,2019-09-08T15:53:35.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,16855344817,Cable TV Issues,Cable TV Support,846-393-8260,Tony Stark,,Outbound,2822,2019-09-08T15:53:35Z,,,Chat,,734-986-4611,Research and Development,Hot Lead
,,500R0000009v8NmIAI,Product Problem,,Completed,Low,,0054P00000Av1QLQAZ,adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut,,0014P0000278mVxQAI,TRUE,2019-06-23T14:15:03.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,18605804783,Broadband Sales,Cable TV Support,232-701-9690,Steve Rogers,,Inbound,744,2019-06-23T14:15:03Z,,,Chat,,788-667-1305,Support,New Product
,,500R0000009v8NnIAI,General Inquiry,,Completed,High,,0054P00000Av1QuQAJ,varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non,,0014P0000278mJGQAY,TRUE,2019-03-26T20:57:53.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,18790245453,Chimerical Auto Workitem,Cable TV Support,633-155-6898,Charles Xavier,,Inbound,931,2019-03-26T20:57:53Z,,,Call,,786-198-3716,Legal,New Product
,,500R0000009v8NoIAI,Known Issue,,Completed,Low,,0054P00000Av1QuQAJ,sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae,,0014P0000278mS9QAI,TRUE,2019-02-05T00:03:38.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,14857714170,Cable TV Issues,Auto Agent,841-500-9608,Luke Cage,,Inbound,1627,2019-02-05T00:03:38Z,,,Call,,654-719-5474,Marketing,Upgrade
,,500R0000009v8NpIAI,Product Problem,,Completed,Low,,0054P00000Av1QGQAZ,vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet,,0014P0000278mPMQAY,TRUE,2019-03-25T11:21:29.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,18710769284,Router Issues,Router Support,364-396-4327,Steve Rogers,,Inbound,2230,2019-03-25T11:21:29Z,,,Chat,,643-406-3589,Services,Known Issue
,,500R0000009v8NqIAI,Product Inquiry,,Completed,High,,0054P00000Av1PrQAJ,nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit,,0014P0000278mS9QAI,TRUE,2019-02-14T07:45:42.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,12596118199,Chimerical Auto Inbound,Auto Agent,759-654-0883,Charles Xavier,,Inbound,2586,2019-02-14T07:45:42Z,,,WorkItem,,180-120-0670,Accounting,Fall Campaign
,,500R0000009v8NrIAI,Product Problem,,Completed,Medium,,0054P00000Av1QLQAZ,varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget,,0014P0000278mQ6QAI,TRUE,2019-09-06T13:07:58.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,18566412267,Cable TV Issues,Router Support,426-924-3819,Tony Stark,,Outbound,531,2019-09-06T13:07:58Z,,,Call,,100-862-9121,Services,Fall Campaign
,,500R0000009v8NsIAI,Product Support,,Completed,Medium,,0054P00000Av1QuQAJ,nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat,,0014P0000278mQ6QAI,TRUE,2019-04-10T14:14:39.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,17718429078,Chimerical Auto Inbound,Sales,662-890-7614,Peter Parker,,Outbound,118,2019-04-10T14:14:39Z,,,WorkItem,,870-987-9316,Engineering,New Product
,,500R0000009v8NtIAI,Product Problem,,Completed,Low,,0054P00000Av1QaQAJ,dui maecenas tristique est et tempus semper est quam pharetra magna ac,,0014P0000278mQ6QAI,TRUE,2018-12-04T00:39:41.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,12864098394,Broadband Sales,Cable TV Support,501-606-0496,Wade Wilson,,Outbound,2554,2018-12-04T00:39:41Z,,,Chat,,245-606-3547,Sales,Hot Lead
,,500R0000009v8NuIAI,Product Problem,,Completed,High,,0054P00000Av1QkQAJ,mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede,,0014P0000278mPMQAY,TRUE,2019-08-24T19:40:04.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,15011339167,Chimerical Auto Inbound,Router Support,878-539-6981,Justin Case,,Outbound,2060,2019-08-24T19:40:04Z,,,Chat,,405-777-3641,Services,Hot Lead
,,500R0000009v8NvIAI,Product Support,,Completed,High,,0054P00000Av1QfQAJ,ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non,,0014P0000278mQ6QAI,TRUE,2019-10-03T20:50:17.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,19828091187,Router Issues,Auto Agent,116-886-8933,Luke Cage,,Inbound,2897,2019-10-03T20:50:17Z,,,Email,,748-811-5379,Marketing,Known Issue
,,500R0000009v8NwIAI,Product Support,,Completed,Medium,,0054P00000Av1R4QAJ,donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed,,0014P0000278mN9QAI,TRUE,2018-12-08T06:55:56.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,18513230480,Cable TV Issues,Cable TV Support,606-510-4876,Luke Cage,,Outbound,1737,2018-12-08T06:55:56Z,,,Call,,488-172-2837,Product Management,Known Issue
,,500R0000009v8NxIAI,Product Support,,Completed,Low,,0054P00000Av1QGQAZ,mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh,,0014P0000278mS9QAI,TRUE,2018-10-25T13:54:18.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,17532967421,Chimerical Auto Outbound,Cable TV Support,381-722-9383,Bruce Banner,,Outbound,1461,2018-10-25T13:54:18Z,,,Chat,,268-459-6233,Business Development,Fall Campaign
,,500R0000009v8NyIAI,General Inquiry,,Completed,Low,,0054P00000Av1QLQAZ,tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat,,0014P0000278mS9QAI,TRUE,2019-05-22T16:36:46.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,19075904027,Broadband Sales,Router Support,988-971-5149,Bruce Banner,,Outbound,1519,2019-05-22T16:36:46Z,,,Email,,500-494-3213,Sales,Fall Campaign
,,500R0000009v8NzIAI,Known Issue,,Completed,High,,0054P00000Av1QLQAZ,lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae,,0014P0000278mJGQAY,TRUE,2018-12-21T10:46:58.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,19748359986,Chimerical Auto Inbound,Router Support,665-819-3253,Clint Barton,,Outbound,2341,2018-12-21T10:46:58Z,,,WorkItem,,972-767-4054,Research and Development,Fall Campaign
,,500R0000009v8O0IAI,Product Problem,,Completed,Medium,,0054P00000Av1QaQAJ,sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl,,0014P0000278mQ6QAI,TRUE,2019-10-06T19:30:32.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,16826588490,Chimerical Auto Workitem,Sales,759-503-4902,Luke Cage,,Outbound,1940,2019-10-06T19:30:32Z,,,Email,,968-479-1048,Product Management,Hot Lead
,,500R0000009v8O1IAI,Product Inquiry,,Completed,High,,0054P00000Av1QaQAJ,libero rutrum ac lobortis vel dapibus at diam nam tristique,,0014P0000278mN9QAI,TRUE,2019-05-16T09:07:41.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,16677000659,Chimerical Auto Inbound,Sales,196-567-2215,Luke Cage,,Outbound,1595,2019-05-16T09:07:41Z,,,Email,,259-724-6321,Legal,New Product
,,500R0000009v8O2IAI,Product Inquiry,,Completed,High,,0054P00000Av1R4QAJ,vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula,,0014P0000278mPMQAY,TRUE,2018-12-08T22:44:28.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,16985528487,Chimerical Auto Inbound,Auto Agent,301-945-6344,Charles Xavier,,Outbound,2036,2018-12-08T22:44:28Z,,,Chat,,142-233-5497,Human Resources,Spring Campaign
,,500R0000009v8O3IAI,Product Inquiry,,Completed,Medium,,0054P00000Av1QuQAJ,rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet,,0014P0000278mPMQAY,TRUE,2019-10-07T14:55:19.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,14508356994,Chimerical Auto Outbound,Auto Agent,252-165-7039,Justin Case,,Outbound,1808,2019-10-07T14:55:19Z,,,Call,,479-889-3104,Human Resources,Upgrade
,,500R0000009v8O4IAI,General Inquiry,,Completed,Medium,,0054P00000Av1R4QAJ,magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere,,0014P0000278mQ6QAI,,2019-03-07T04:08:35.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,14364288615,Broadband Sales,Auto Agent,582-914-2683,Charles Xavier,,Outbound,1914,2019-03-07T04:08:35Z,,,WorkItem,,203-395-3956,Support,Known Issue
,,500R0000009v8O5IAI,Product Inquiry,,Completed,High,,0054P00000Av1QGQAZ,nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in,,0014P0000278mJGQAY,,2019-09-26T23:35:07.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,13868566830,Cable TV Issues,Cable TV Support,650-812-6245,Clint Barton,,Outbound,1459,2019-09-26T23:35:07Z,,,Email,,676-233-5334,Business Development,Hot Lead
,,500R0000009v8O6IAI,General Inquiry,,Completed,Medium,,0054P00000Av1QkQAJ,interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue,,0014P0000278mS9QAI,,2018-11-06T16:11:50.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,18327459976,Chimerical Auto Inbound,Cable TV Support,122-766-9928,Steve Rogers,,Outbound,57,2018-11-06T16:11:50Z,,,WorkItem,,184-483-8137,Marketing,Known Issue
,,500R0000009v8O7IAI,Known Issue,,Completed,Medium,,0054P00000Av1QzQAJ,amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in,,0014P0000278mN9QAI,,2019-04-27T04:14:02.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,15029888370,Chimerical Auto Outbound,Cable TV Support,316-784-5226,Wade Wilson,,Inbound,1953,2019-04-27T04:14:02Z,,,Call,,893-280-8372,Marketing,New Product
,,500R0000009v8O8IAI,General Inquiry,,Completed,High,,0054P00000Av1R4QAJ,purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac,,0014P0000278mVxQAI,,2019-06-25T04:43:57.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,13268573222,Chimerical Auto Workitem,Cable TV Support,360-898-9579,Tony Stark,,Outbound,2798,2019-06-25T04:43:57Z,,,WorkItem,,528-636-3121,Marketing,Known Issue
,,500R0000009v8O9IAI,Product Problem,,Completed,Low,,0054P00000Av1R4QAJ,pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis,,0014P0000278mQ6QAI,,2019-02-26T17:54:13.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,16817631674,Cable TV Issues,Cable TV Support,253-103-3609,Charles Xavier,,Outbound,55,2019-02-26T17:54:13Z,,,Call,,553-622-8742,Accounting,New Product
,,500R0000009v8OAIAY,General Inquiry,,Completed,Medium,,0054P00000Av1PrQAJ,semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus,,0014P0000278mPMQAY,,2019-08-02T23:02:57.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,17615591863,Chimerical Auto Inbound,Cable TV Support,121-580-3416,Steve Rogers,,Outbound,135,2019-08-02T23:02:57Z,,,Call,,471-293-3033,Sales,Upgrade
