ID,WHOID,WHATId,SUBJECT,ACTIVITYDATE,STATUS,PRIORITY,ISHIGHPRIORITY,OWNERID,DESCRIPTION,ISDELETED,ACCOUNTID,ISCLOSED,CREATEDDATE,LASTMODIFIEDDATE,LASTMODIFIEDBYID,SYSTEMMODSTAMP,ISARCHIVED,CALLDURATIONINSECONDS,CALLTYPE,CALLDISPOSITION,CALLOBJECT,REMINDERDATETIME,ISREMINDERSET,RECURRENCEACTIVITYID,ISRECURRENCE,RECURRENCESTARTDATEONLY,RECURRENCEENDDATEONLY,RECURRENCETIMEZONESIDKEY,RECURRENCETYPE,RECURRENCEINTERVAL,RECURRENCEDAYOFWEEKMASK,RECURRENCEDAYOFMONTH,RECURRENCEINSTANCE,RECURRENCEMONTHOFYEAR,RECURRENCEREGENERATEDTYPE,TASKSUBTYPE,DISPOSITION__C,INCONTACT_CONTACT_ID__C,SKILL_NAME__C,TEAM_NAME__C,ANI__C,AGENT_NAME__C,CALLBACK_TIME__C,CALL_DIRECTION__C,CALL_DURATION_IN_SECONDS__C,CALL_START_DATE_AND_TIME__C,CALL_END_DATE_AND_TIME__C,COMMITMENT_AMOUNT__C,CUSTOM_VALUE_1__C,CUSTOM_VALUE_2__C,DNIS__C,SECONDARY_DISPOSITION__C,TAGS__C
,,500R0000009v8QZIAY,Product Inquiry,,Completed,Medium,,0054P00000Av1QGQAZ,praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor,,,TRUE,2019-08-14T12:14:21.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,86312321531,Chimerical Auto Inbound,Sales,809-757-6328,Clint Barton,,Inbound,53,2019-08-14T12:14:21Z,,,Call,,437-384-9581,Legal,Hot Lead
,,500R0000009v8QaIAI,Known Issue,,Completed,Low,,0054P00000Av1QfQAJ,commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer,,,TRUE,2019-02-17T10:24:30.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,84277985659,Chimerical Auto Outbound,Cable TV Support,811-897-2235,Wade Wilson,,Outbound,145,2019-02-17T10:24:30Z,,,Chat,,909-392-7432,Marketing,Hot Lead
,,500R0000009v8QbIAI,Product Inquiry,,Completed,Low,,0054P00000Av1QuQAJ,viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum,,,TRUE,2019-03-13T09:45:15.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,82461369458,Cable TV Issues,Auto Agent,379-983-2935,Charles Xavier,,Outbound,179,2019-03-13T09:45:15Z,,,WorkItem,,771-433-4240,Support,Fall Campaign
,,500R0000009v8QcIAI,Product Support,,Completed,Low,,0054P00000Av1PrQAJ,a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra,,,TRUE,2018-12-02T17:32:58.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,82247387843,Chimerical Auto Inbound,Auto Agent,647-735-3223,Charles Xavier,,Outbound,284,2018-12-02T17:32:58Z,,,Call,,310-601-3208,Research and Development,Spring Campaign
,,500R0000009v8QdIAI,Product Support,,Completed,Medium,,0054P00000Av1QfQAJ,vel est donec odio justo sollicitudin ut suscipit a feugiat et eros,,,TRUE,2019-09-22T07:20:01.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,87991886054,Chimerical Auto Inbound,Router Support,477-929-5495,Justin Case,,Inbound,160,2019-09-22T07:20:01Z,,,Chat,,998-288-1639,Legal,Upgrade
,,500R0000009v8QeIAI,Known Issue,,Completed,Medium,,0054P00000Av1QfQAJ,velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat,,,TRUE,2019-07-11T16:39:51.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,87484294812,Broadband Sales,Router Support,601-750-3975,Steve Rogers,,Inbound,155,2019-07-11T16:39:51Z,,,Chat,,483-320-6047,Engineering,Spring Campaign
,,500R0000009v8QfIAI,Product Problem,,Completed,Low,,0054P00000Av1QLQAZ,est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium,,,TRUE,2019-03-29T05:47:50.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,87259544938,Chimerical Auto Inbound,Router Support,122-595-0243,Wade Wilson,,Inbound,107,2019-03-29T05:47:50Z,,,Chat,,611-223-4974,Marketing,Known Issue
,,500R0000009v8QgIAI,Product Inquiry,,Completed,Low,,0054P00000Av1QGQAZ,diam erat fermentum justo nec condimentum neque sapien placerat ante nulla,,,TRUE,2019-02-19T11:21:58.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,84038814157,Chimerical Auto Inbound,Auto Agent,450-598-2854,Steve Rogers,,Inbound,176,2019-02-19T11:21:58Z,,,Call,,249-564-3853,Marketing,Fall Campaign
,,500R0000009v8QhIAI,General Inquiry,,Completed,Low,,0054P00000Av1QfQAJ,justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est,,,TRUE,2018-12-29T08:37:59.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,88223312382,Chimerical Auto Workitem,Auto Agent,731-523-9040,Wade Wilson,,Outbound,69,2018-12-29T08:37:59Z,,,Call,,138-523-1425,Legal,Spring Campaign
,,500R0000009v8QiIAI,General Inquiry,,Completed,Low,,0054P00000Av1QkQAJ,luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut,,,TRUE,2019-02-20T17:39:06.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,81853345356,Broadband Sales,Cable TV Support,728-373-4935,Clint Barton,,Inbound,104,2019-02-20T17:39:06Z,,,Email,,762-421-6418,Human Resources,Upgrade
,,500R0000009v8QjIAI,Product Inquiry,,Completed,Low,,0054P00000Av1R4QAJ,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra,,,TRUE,2019-07-29T08:47:08.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,89292334276,Broadband Sales,Auto Agent,456-722-3059,Peter Parker,,Inbound,120,2019-07-29T08:47:08Z,,,Chat,,805-928-3814,Product Management,New Product
,,500R0000009v8QkIAI,Product Problem,,Completed,High,,0054P00000Av1QuQAJ,id massa id nisl venenatis lacinia aenean sit amet justo,,,TRUE,2019-08-20T00:36:20.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,81706138029,Chimerical Auto Inbound,Cable TV Support,722-810-3860,Steve Rogers,,Outbound,36,2019-08-20T00:36:20Z,,,Email,,260-986-2917,Product Management,Spring Campaign
,,500R0000009v8QlIAI,Product Support,,Completed,Low,,0054P00000Av1QzQAJ,ipsum dolor sit amet consectetuer adipiscing elit proin risus praesent,,,TRUE,2019-08-20T19:16:33.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,89114109178,Chimerical Auto Outbound,Sales,318-169-5538,Luke Cage,,Outbound,85,2019-08-20T19:16:33Z,,,Call,,105-168-6975,Product Management,Upgrade
,,500R0000009v8QmIAI,Known Issue,,Completed,High,,0054P00000Av1PrQAJ,ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia,,,TRUE,2018-11-23T09:15:03.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,84789421849,Chimerical Auto Inbound,Sales,701-625-7767,Peter Parker,,Inbound,120,2018-11-23T09:15:03Z,,,Call,,411-771-7345,Training,Upgrade
,,500R0000009v8QnIAI,General Inquiry,,Completed,Medium,,0054P00000Av1QfQAJ,nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit,,,TRUE,2019-06-15T08:07:02.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,89791362041,Broadband Sales,Sales,537-683-0543,Bruce Banner,,Outbound,209,2019-06-15T08:07:02Z,,,Call,,841-720-5898,Training,Hot Lead
,,500R0000009v8QoIAI,Product Problem,,Completed,Low,,0054P00000Av1QfQAJ,velit eu est congue elementum in hac habitasse platea dictumst,,,TRUE,2019-01-17T15:54:51.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,87976675929,Chimerical Auto Workitem,Router Support,476-735-2715,Tony Stark,,Outbound,38,2019-01-17T15:54:51Z,,,WorkItem,,757-876-6583,Accounting,Spring Campaign
,,500R0000009v8QpIAI,Product Problem,,Completed,Medium,,0054P00000Av1QfQAJ,rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem,,,TRUE,2019-02-20T16:22:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,89118700551,Chimerical Auto Outbound,Auto Agent,146-535-6816,Tony Stark,,Outbound,283,2019-02-20T16:22:00Z,,,WorkItem,,141-708-2024,Product Management,Known Issue
,,500R0000009v8QqIAI,Product Problem,,Completed,Medium,,0054P00000Av1QuQAJ,justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est,,,TRUE,2018-10-29T09:55:03.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,81542806347,Chimerical Auto Inbound,Cable TV Support,372-113-0749,Tony Stark,,Inbound,188,2018-10-29T09:55:03Z,,,Email,,587-685-9076,Research and Development,Fall Campaign
,,500R0000009v8QrIAI,Product Support,,Completed,Low,,0054P00000Av1R4QAJ,dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus,,,TRUE,2018-11-08T15:37:46.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,83738484634,Chimerical Auto Inbound,Auto Agent,913-706-6084,Charles Xavier,,Outbound,49,2018-11-08T15:37:46Z,,,Email,,513-733-4192,Support,Upgrade
,,500R0000009v8QsIAI,Product Problem,,Completed,Medium,,0054P00000Av1R4QAJ,consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer,,,TRUE,2018-10-30T01:11:18.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,88565485331,Cable TV Issues,Sales,680-989-1062,Luke Cage,,Inbound,300,2018-10-30T01:11:18Z,,,Email,,110-579-8429,Marketing,Fall Campaign
,,500R0000009v8QtIAI,Product Problem,,Completed,High,,0054P00000Av1QGQAZ,morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien,,,TRUE,2019-08-18T19:12:13.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,86344777813,Chimerical Auto Workitem,Router Support,727-700-0647,Luke Cage,,Outbound,279,2019-08-18T19:12:13Z,,,WorkItem,,703-633-7448,Marketing,Fall Campaign
,,500R0000009v8QuIAI,Product Support,,Completed,Medium,,0054P00000Av1PrQAJ,amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in,,,TRUE,2019-01-07T22:19:02.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,84468303069,Cable TV Issues,Router Support,752-738-0144,Steve Rogers,,Outbound,224,2019-01-07T22:19:02Z,,,Chat,,895-935-2743,Human Resources,New Product
,,500R0000009v8QvIAI,Product Inquiry,,Completed,Low,,0054P00000Av1R4QAJ,habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis,,,TRUE,2018-12-19T17:17:53.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,84959494097,Chimerical Auto Outbound,Sales,607-939-7369,Wade Wilson,,Inbound,115,2018-12-19T17:17:53Z,,,Chat,,764-686-4679,Marketing,Hot Lead
,,500R0000009v8QwIAI,Known Issue,,Completed,Low,,0054P00000Av1QzQAJ,volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat,,,TRUE,2019-08-03T12:03:36.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,83805103532,Chimerical Auto Inbound,Router Support,105-719-6617,Charles Xavier,,Inbound,277,2019-08-03T12:03:36Z,,,Call,,874-758-5636,Support,New Product
,,500R0000009v8QxIAI,Known Issue,,Completed,Medium,,0054P00000Av1QfQAJ,metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet,,,TRUE,2019-05-31T14:19:32.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,84516170267,Chimerical Auto Workitem,Router Support,695-978-2665,Bruce Banner,,Inbound,47,2019-05-31T14:19:32Z,,,Email,,746-883-2712,Sales,Hot Lead
,,500R0000009v8QyIAI,Product Problem,,Completed,Low,,0054P00000Av1QzQAJ,habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis,,,TRUE,2019-01-13T22:00:22.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,86757956059,Router Issues,Sales,865-258-6079,Steve Rogers,,Outbound,107,2019-01-13T22:00:22Z,,,Call,,154-598-3770,Product Management,Upgrade
,,500R0000009v8QzIAI,Product Problem,,Completed,Medium,,0054P00000Av1QkQAJ,volutpat sapien arcu sed augue aliquam erat volutpat in congue,,,TRUE,2019-03-09T12:58:20.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,86600377767,Router Issues,Sales,344-774-6821,Justin Case,,Outbound,143,2019-03-09T12:58:20Z,,,Email,,253-850-8728,Training,Spring Campaign
,,500R0000009v8R0IAI,Known Issue,,Completed,Low,,0054P00000Av1QkQAJ,ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna,,,TRUE,2019-08-14T22:53:05.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,89961181239,Chimerical Auto Workitem,Cable TV Support,290-184-4218,Peter Parker,,Inbound,88,2019-08-14T22:53:05Z,,,Email,,570-514-0019,Research and Development,Spring Campaign
,,500R0000009v8R1IAI,General Inquiry,,Completed,High,,0054P00000Av1QkQAJ,sed accumsan felis ut at dolor quis odio consequat varius,,,TRUE,2018-10-28T13:10:06.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,89226477821,Chimerical Auto Outbound,Auto Agent,668-723-3909,Tony Stark,,Inbound,174,2018-10-28T13:10:06Z,,,Email,,967-175-7247,Support,Known Issue
,,500R0000009v8R2IAI,Product Inquiry,,Completed,High,,0054P00000Av1QGQAZ,sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec,,,TRUE,2018-11-14T18:57:56.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,82198985522,Router Issues,Cable TV Support,738-658-1382,Charles Xavier,,Inbound,97,2018-11-14T18:57:56Z,,,Chat,,934-806-0648,Support,Fall Campaign
,,500R0000009v8R3IAI,Product Inquiry,,Completed,Medium,,0054P00000Av1QuQAJ,nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit,,,TRUE,2019-01-23T16:06:14.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,89025660111,Chimerical Auto Outbound,Router Support,402-111-8952,Bruce Banner,,Inbound,279,2019-01-23T16:06:14Z,,,Chat,,320-251-9041,Accounting,Upgrade
,,500R0000009v8R4IAI,Product Inquiry,,Completed,Low,,0054P00000Av1QuQAJ,dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur,,,TRUE,2019-04-28T07:17:52.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,86192622322,Chimerical Auto Outbound,Sales,674-871-0335,Clint Barton,,Outbound,249,2019-04-28T07:17:52Z,,,WorkItem,,220-834-2269,Sales,Fall Campaign
,,500R0000009v8R5IAI,Product Inquiry,,Completed,Medium,,0054P00000Av1QzQAJ,tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci,,,TRUE,2019-02-16T18:43:39.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,85800412101,Chimerical Auto Workitem,Cable TV Support,335-609-9821,Bruce Banner,,Inbound,71,2019-02-16T18:43:39Z,,,Chat,,161-243-5238,Marketing,Known Issue
,,500R0000009v8R6IAI,Product Support,,Completed,High,,0054P00000Av1QaQAJ,ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing,,,TRUE,2018-12-13T03:24:04.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,82905285127,Chimerical Auto Outbound,Router Support,624-530-3935,Peter Parker,,Inbound,292,2018-12-13T03:24:04Z,,,WorkItem,,687-184-4464,Legal,Fall Campaign
,,500R0000009v8R7IAI,General Inquiry,,Completed,Medium,,0054P00000Av1QuQAJ,posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit,,,TRUE,2018-11-09T03:04:13.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,84526390475,Cable TV Issues,Sales,117-125-9495,Wade Wilson,,Outbound,183,2018-11-09T03:04:13Z,,,WorkItem,,551-729-1492,Training,Fall Campaign
,,500R0000009v8R8IAI,Product Support,,Completed,Medium,,0054P00000Av1QLQAZ,amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam,,,TRUE,2019-05-28T03:46:20.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,82772943233,Chimerical Auto Workitem,Router Support,720-737-2579,Clint Barton,,Inbound,241,2019-05-28T03:46:20Z,,,Call,,793-321-3080,Support,Known Issue
,,500R0000009v8R9IAI,Known Issue,,Completed,Low,,0054P00000Av1PrQAJ,nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae,,,TRUE,2019-02-09T05:21:54.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,81874925115,Chimerical Auto Outbound,Sales,301-661-3387,Steve Rogers,,Outbound,295,2019-02-09T05:21:54Z,,,Call,,213-363-8957,Business Development,New Product
,,500R0000009v8RAIAY,Product Inquiry,,Completed,Medium,,0054P00000Av1QkQAJ,accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit,,,TRUE,2019-03-20T14:20:53.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,85498582718,Chimerical Auto Workitem,Sales,942-236-8688,Charles Xavier,,Outbound,256,2019-03-20T14:20:53Z,,,WorkItem,,418-806-9752,Training,Upgrade
,,500R0000009v8RBIAY,Product Problem,,Completed,Low,,0054P00000Av1QfQAJ,in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis,,,TRUE,2019-03-02T11:14:42.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,86717387763,Chimerical Auto Outbound,Auto Agent,272-886-1057,Wade Wilson,,Outbound,200,2019-03-02T11:14:42Z,,,WorkItem,,915-908-9294,Services,Known Issue
,,500R0000009v8RCIAY,Product Inquiry,,Completed,Low,,0054P00000Av1QuQAJ,natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque,,,TRUE,2019-01-01T23:35:27.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,86864015775,Chimerical Auto Inbound,Cable TV Support,747-205-5524,Justin Case,,Inbound,132,2019-01-01T23:35:27Z,,,Call,,146-123-5454,Business Development,Fall Campaign
,,500R0000009v8RDIAY,Product Inquiry,,Completed,Low,,0054P00000Av1QGQAZ,lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum,,,TRUE,2019-01-06T04:42:36.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,84435833506,Broadband Sales,Router Support,695-118-0093,Tony Stark,,Inbound,233,2019-01-06T04:42:36Z,,,WorkItem,,718-603-9143,Support,Spring Campaign
,,500R0000009v8REIAY,Product Inquiry,,Completed,High,,0054P00000Av1QGQAZ,quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh,,,TRUE,2019-01-30T14:43:41.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,86993297090,Router Issues,Cable TV Support,421-545-6703,Peter Parker,,Inbound,110,2019-01-30T14:43:41Z,,,WorkItem,,875-219-3006,Sales,Spring Campaign
,,500R0000009v8RFIAY,Product Inquiry,,Completed,Medium,,0054P00000Av1QaQAJ,lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla,,,TRUE,2018-10-26T11:38:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,87729704788,Chimerical Auto Inbound,Auto Agent,528-710-2433,Steve Rogers,,Inbound,139,2018-10-26T11:38:00Z,,,Call,,988-533-3187,Business Development,Upgrade
,,500R0000009v8RGIAY,Product Support,,Completed,Medium,,0054P00000Av1QLQAZ,blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus,,,TRUE,2018-11-07T22:34:46.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,88903798265,Router Issues,Cable TV Support,977-664-7704,Bruce Banner,,Inbound,47,2018-11-07T22:34:46Z,,,Email,,555-209-8910,Research and Development,New Product
,,500R0000009v8RHIAY,Known Issue,,Completed,Medium,,0054P00000Av1QaQAJ,etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean,,,,2019-09-21T10:14:11.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,86195471175,Chimerical Auto Outbound,Sales,626-736-0895,Tony Stark,,Outbound,95,2019-09-21T10:14:11Z,,,WorkItem,,479-113-3073,Support,New Product
,,500R0000009v8RIIAY,Product Problem,,Completed,High,,0054P00000Av1QzQAJ,semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui,,,,2018-12-20T16:21:11.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,86821041890,Chimerical Auto Outbound,Auto Agent,557-493-8888,Tony Stark,,Outbound,143,2018-12-20T16:21:11Z,,,WorkItem,,321-645-8186,Product Management,Fall Campaign
,,500R0000009v8RJIAY,Product Problem,,Completed,Medium,,0054P00000Av1QaQAJ,sagittis nam congue risus semper porta volutpat quam pede lobortis,,,,2019-04-27T09:02:15.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,86982676630,Cable TV Issues,Sales,410-328-2270,Charles Xavier,,Outbound,214,2019-04-27T09:02:15Z,,,WorkItem,,248-160-0483,Training,Fall Campaign
,,500R0000009v8RKIAY,Known Issue,,Completed,High,,0054P00000Av1QzQAJ,odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est,,,,2019-10-01T06:41:52.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,84986122459,Chimerical Auto Workitem,Sales,511-631-0346,Luke Cage,,Inbound,125,2019-10-01T06:41:52Z,,,Call,,763-197-6187,Training,Fall Campaign
,,500R0000009v8RLIAY,Product Inquiry,,Completed,High,,0054P00000Av1QuQAJ,diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi,,,,2019-02-13T17:45:05.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,88266739935,Chimerical Auto Workitem,Router Support,452-583-9815,Bruce Banner,,Inbound,175,2019-02-13T17:45:05Z,,,Call,,439-270-7817,Legal,Spring Campaign
,,500R0000009v8RMIAY,Known Issue,,Completed,Low,,0054P00000Av1QaQAJ,natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et,,,,2019-08-18T14:14:36.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,86462085566,Chimerical Auto Inbound,Auto Agent,389-512-5317,Luke Cage,,Outbound,237,2019-08-18T14:14:36Z,,,WorkItem,,571-707-5153,Sales,New Product
,,500R0000009v8RNIAY,Known Issue,,Completed,Low,,0054P00000Av1QfQAJ,massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis,,,,2018-11-17T17:17:49.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,81682730388,Chimerical Auto Inbound,Sales,882-246-8269,Bruce Banner,,Outbound,155,2018-11-17T17:17:49Z,,,WorkItem,,568-307-3648,Research and Development,Spring Campaign
,,500R0000009v8ROIAY,Product Support,,Completed,Low,,0054P00000Av1QzQAJ,platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec,,,,2019-03-01T08:04:58.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,87852424317,Chimerical Auto Inbound,Cable TV Support,609-425-4737,Justin Case,,Inbound,270,2019-03-01T08:04:58Z,,,Email,,768-551-4437,Research and Development,Fall Campaign
,,500R0000009v8RPIAY,Known Issue,,Completed,High,,0054P00000Av1QkQAJ,porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in,,,,2019-05-23T15:31:53.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,83337678103,Chimerical Auto Inbound,Sales,395-323-0961,Tony Stark,,Inbound,180,2019-05-23T15:31:53Z,,,WorkItem,,361-831-3764,Research and Development,Known Issue
,,500R0000009v8RQIAY,Product Inquiry,,Completed,Medium,,0054P00000Av1QzQAJ,in faucibus orci luctus et ultrices posuere cubilia curae donec,,,,2019-08-19T09:19:23.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,82686748589,Broadband Sales,Sales,366-940-0044,Wade Wilson,,Inbound,117,2019-08-19T09:19:23Z,,,Email,,222-462-1357,Training,Fall Campaign
,,500R0000009v8RRIAY,Product Inquiry,,Completed,High,,0054P00000Av1PrQAJ,in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere,,,,2018-10-17T21:15:28.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,83856937440,Chimerical Auto Inbound,Auto Agent,339-914-2675,Charles Xavier,,Outbound,59,2018-10-17T21:15:28Z,,,Chat,,432-944-8752,Research and Development,New Product
,,500R0000009v8RSIAY,Product Support,,Completed,High,,0054P00000Av1QuQAJ,proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante,,,,2019-09-18T06:15:24.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,89369615668,Router Issues,Router Support,993-593-4700,Luke Cage,,Inbound,223,2019-09-18T06:15:24Z,,,WorkItem,,693-806-1271,Support,Known Issue
,,500R0000009v8RTIAY,General Inquiry,,Completed,Low,,0054P00000Av1QfQAJ,cras mi pede malesuada in imperdiet et commodo vulputate justo,,,,2019-06-30T09:05:15.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,86201944077,Chimerical Auto Workitem,Cable TV Support,398-255-0769,Bruce Banner,,Inbound,163,2019-06-30T09:05:15Z,,,Call,,248-506-5903,Human Resources,Upgrade
,,500R0000009v8RUIAY,Product Inquiry,,Completed,Low,,0054P00000Av1PrQAJ,dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh,,,,2019-04-14T03:09:35.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,83780175409,Broadband Sales,Cable TV Support,292-468-7160,Luke Cage,,Inbound,57,2019-04-14T03:09:35Z,,,Email,,742-951-2896,Support,Upgrade
